name,team_name,weight,height_inches,birth_date,birth_place,teams,player_id,total_games,games_started,minutes_played,fg3,fg2,fg,fg3a,fg2a,fg3p,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts
Jordan McRae,Denver Nuggets,179.0,77.0,1991-03-28,"Savannah, Georgia","[30, 6, 24, 8]",2850,29.25,2.25,397.75,5.1000000000000005,9.25,6.375,4.625,10.275,0.369,0.45225000000000004,3.25,4.2,0.7785,0.725,3.7,4.4,3.55,0.95,0.6000000000000001,1.9249999999999998,17.7
Josh McRoberts,Retired,240.0,82.0,1987-02-28,"Indianapolis, Indiana","[12, 4, 16, 14, 22, 25, 7]",2852,39.36363636363637,16.272727272727273,751.9090909090909,1.7181818181818178,6.745454545454546,3.9545454545454546,2.4181818181818184,6.472727272727273,0.2629090909090909,0.4688181818181818,1.0545454545454545,1.5545454545454547,0.5566363636363637,2.0272727272727273,5.327272727272727,7.345454545454545,3.2545454545454544,1.009090909090909,0.7272727272727273,1.7,9.518181818181818
Stanislav Medvedenko,Retired,250.0,82.0,1979-04-04,"Karapyshi, Ukraine","[14, 1]",2855,37.57142857142857,8.285714285714286,477.14285714285717,0.5571428571428572,13.342857142857142,6.857142857142857,0.32857142857142857,14.62857142857143,0.21428571428571427,0.45542857142857146,3.1571428571428575,4.414285714285714,0.6289999999999999,2.4285714285714284,4.114285714285715,6.542857142857143,2.042857142857143,0.6571428571428571,0.4857142857142857,1.6857142857142857,17.057142857142857
Darnell Mee,Retired,175.0,77.0,1971-02-11,"Cleveland, Tennessee",[],2856,20.0,0.0,146.5,7.6499999999999995,2.9,4.0,8.25,8.55,0.2705,0.1795,0.75,1.7,0.222,1.05,3.4,4.45,5.5,3.2,0.8,1.15,11.35
Jodie Meeks,Retired,210.0,76.0,1987-08-21,"Nashville, Tennessee","[23, 14, 30, 9, 17, 22, 28]",2857,53.9,20.4,1211.0,7.320000000000001,5.58,5.26,6.4,6.220000000000001,0.3827,0.4558,2.46,2.75,0.8995000000000001,0.4600000000000001,3.2,3.6799999999999997,1.97,1.02,0.13999999999999999,1.15,15.430000000000001
Scott Meents,Retired,225.0,82.0,1964-01-04,"Kankakee, Illinois",[],2859,19.5,0.0,100.5,1.0499999999999998,8.7,4.699999999999999,0.35,14.5,0.5,0.327,2.75,4.15,0.6194999999999999,1.85,5.199999999999999,7.05,3.5500000000000003,2.9,1.7000000000000002,3.15,12.45
Salah Mejri,Retired,235.0,86.0,1986-06-15,"Jendouba, Tunisia",[],2863,51.0,5.5,607.5,0.75,8.1,4.3,0.8500000000000001,6.475,0.16425,0.6265000000000001,1.875,3.2,0.5945,3.75,8.1,11.85,1.6,1.0,2.8249999999999997,1.875,10.775
Gal Mekel,Retired,191.0,75.0,1988-03-04,"Petah Tikva, Israel",[7],2864,17.5,0.5,167.5,0.8999999999999999,5.6,3.1,2.5,11.149999999999999,0.125,0.27749999999999997,0.5,0.75,0.3335,0.3,1.75,2.05,9.35,1.1,0.05,2.75,7.0
Nicolò Melli,New Orleans Pelicans,235.0,81.0,1991-01-26,"Reggio Emilia, Italy",[19],2867,43.0,6.0,681.0,7.800000000000001,4.6,4.9,6.9,3.9,0.374,0.581,1.6,2.1,0.769,1.3,5.1,6.3,2.5,1.3,0.7,1.7,13.9
Fab Melo,Retired,255.0,84.0,1990-06-20,"Juiz de Forz, Brazil",[],2868,6.0,0.0,36.0,0.0,6.0,3.0,0.0,6.0,0.0,0.5,1.0,4.0,0.25,0.0,3.0,3.0,0.0,2.0,2.0,1.0,7.0
De'Anthony Melton,Memphis Grizzlies,200.0,74.0,1998-05-28,"North Hollywood, California","[24, 15]",2869,46.0,15.5,881.0,3.4499999999999997,7.1,4.7,3.65,7.5,0.305,0.469,2.25,2.65,0.7995,1.1,4.95,6.050000000000001,5.8,2.5,0.7,2.75,12.649999999999999
John Mengelt,Retired,195.0,74.0,1949-10-16,"Lacrosse, Wisconsin","[9, 5, 10]",2873,19.0,9.5,199.0,0.0,8.4,4.2,0.3,14.0,0.0,0.2815,1.8,2.3,0.398,0.15,0.95,1.05,5.0,0.45,0.0,1.65,10.2
Pops Mensah-Bonsu,Retired,240.0,81.0,1983-09-07,"London, United Kingdom","[28, 7, 19, 11, 27]",2875,15.25,0.0,127.25,0.0,7.75,3.875,0.075,8.6,0.0,0.44,2.9,5.6,0.40475,4.875,6.85,11.7,0.9500000000000001,0.7,0.8250000000000001,3.025,10.65
Ron Mercer,Retired,210.0,79.0,1976-05-18,"Nashville, Tennessee","[2, 5, 12, 27, 8, 22, 3]",2877,54.0,34.75,1677.25,0.41250000000000003,12.725000000000001,6.5375,0.6125,14.725,0.206875,0.431875,1.9,2.375,0.7885,0.95,2.625,3.5875,2.3125,1.225,0.2875,1.7625,15.1
Joe Meriweather,Retired,215.0,82.0,1953-10-26,"Phenix City, Alabama","[20, 11, 1]",2878,64.0,31.166666666666668,1287.8333333333333,0.0,9.766666666666667,4.883333333333334,0.016666666666666666,9.316666666666666,0.08333333333333333,0.5235,2.6666666666666665,3.7166666666666663,0.7131666666666666,2.8833333333333333,5.8,8.666666666666666,1.4000000000000001,0.85,1.8333333333333333,2.3666666666666667,12.416666666666666
Chimezie Metu,San Antonio Spurs,225.0,81.0,1997-03-22,"Los Angeles, California",[27],2881,22.0,0.0,104.5,0.0,13.7,6.85,0.25,15.100000000000001,0.0,0.4455,3.3,4.35,0.7575000000000001,3.65,7.300000000000001,10.9,3.0,1.05,1.4,2.7,17.049999999999997
Loren Meyer,Retired,257.0,82.0,1972-12-30,"Emmetsburg, Iowa","[7, 24, 8]",2883,46.666666666666664,18.0,681.3333333333334,0.8,8.266666666666666,4.3999999999999995,1.1,11.0,0.34800000000000003,0.38166666666666665,1.5999999999999999,2.4,0.635,2.6666666666666665,5.566666666666666,8.233333333333333,1.0333333333333334,0.39999999999999997,1.0666666666666667,2.4,10.666666666666666
Dave Meyers,Retired,215.0,80.0,1953-04-21,"San Diego, California",[],2884,79.0,39.0,2204.0,0.0,13.0,6.5,0.1,13.5,0.2,0.482,2.5,4.0,0.634,2.3,5.0,7.3,3.7,1.2,0.7,3.0,15.6
Larry Micheaux,Retired,220.0,81.0,1960-03-24,"Houston, Texas","[11, 17]",2886,48.0,0.0,448.5,0.0,11.1,5.55,0.1,9.8,0.0,0.5675,2.05,3.45,0.6060000000000001,4.15,6.550000000000001,10.7,2.0,1.7999999999999998,1.25,2.3,13.15
Jordan Mickey,Retired,235.0,80.0,1994-07-09,"Dallas, Texas","[2, 16]",2887,21.333333333333332,1.3333333333333333,160.66666666666666,0.3,9.066666666666668,4.6000000000000005,0.7666666666666666,10.233333333333334,0.041666666666666664,0.46,2.266666666666667,4.1000000000000005,0.585,3.133333333333333,5.933333333333334,9.066666666666666,1.1666666666666667,0.5333333333333333,3.233333333333333,1.7333333333333332,11.6
Khris Middleton,Milwaukee Bucks,222.0,79.0,1991-08-12,"Charleston, South Carolina","[17, 9]",2888,62.875,53.5,1981.375,5.887499999999999,9.3,6.5875,4.9,9.475,0.392875,0.48924999999999996,2.925,3.3625,0.8694999999999999,0.6375,4.6125,5.25,3.725,1.4125,0.2375,2.0625,18.0625
Chris Mihm,Retired,265.0,84.0,1979-07-16,"Milwaukee, Wisconsin","[6, 14, 2]",2890,54.5,32.0,1094.75,0.037500000000000006,10.05,5.0375,0.037500000000000006,11.6875,0.053625,0.43525,2.925,4.075,0.724,3.775,6.0375,9.8375,1.2875,0.5375,1.825,2.3375,12.9875
Eric Mika,No Information,230.0,82.0,1995-01-05,"Salt Lake City, Utah",[],2891,1.0,0.0,19.0,0.0,7.6,3.8,0.0,5.7,0.0,0.667,3.8,3.8,1.0,3.8,9.5,13.3,0.0,0.0,0.0,0.0,11.4
Aaron Miles,Retired,175.0,73.0,1983-04-13,"Portland, Oregon",[],2897,19.0,0.0,118.0,0.0,3.6,1.8,0.0,5.5,0.0,0.333,1.2,1.2,1.0,0.0,4.3,4.3,7.3,1.2,0.3,3.4,4.9
C.J. Miles,No Information,220.0,78.0,1987-03-18,"Dallas, Texas","[29, 12, 6, 28, 15, 30]",2898,56.53333333333333,20.2,1152.1333333333334,7.14,6.613333333333333,5.6866666666666665,6.806666666666667,7.340000000000001,0.3392,0.44753333333333334,2.3466666666666667,2.96,0.7945333333333333,0.9133333333333334,3.24,4.166666666666667,2.06,1.3266666666666667,0.5266666666666667,1.5333333333333334,16.1
Darius Miles,Retired,210.0,81.0,1981-10-09,"Belleville, Illinois","[13, 25, 6, 15]",2899,63.714285714285715,27.142857142857142,1675.7142857142858,0.21428571428571427,11.514285714285716,5.8428571428571425,0.4428571428571429,11.928571428571429,0.15728571428571428,0.4841428571428571,2.3285714285714287,3.871428571428571,0.6075714285714285,1.7571428571428573,4.871428571428572,6.628571428571428,2.5,1.2142857142857142,1.6142857142857143,2.742857142857143,14.085714285714285
Marko Milič,Retired,235.0,78.0,1977-05-07,"Kranj, Slovenia",[],2901,22.0,0.0,108.0,1.0499999999999998,13.4,7.0,1.0,12.850000000000001,0.25,0.521,1.2,1.9,0.3235,2.1,2.3499999999999996,4.45,2.05,2.1,0.35,4.35,15.600000000000001
Darko Miličić,Retired,250.0,84.0,1985-06-20,"Novi Sad, Serbia","[15, 18, 22, 9, 20, 2]",2902,46.8,20.8,863.8,0.0,8.54,4.2700000000000005,0.04,10.67,0.0,0.3933,1.6600000000000001,2.85,0.5105000000000001,2.13,5.83,7.970000000000001,1.47,0.8,2.3,3.56,10.18
Andre Miller,Retired,200.0,75.0,1976-03-19,"Los Angeles, California","[8, 6, 23, 25, 13, 30, 26, 18, 27]",2904,76.70588235294117,55.23529411764706,2368.705882352941,0.6176470588235294,10.152941176470588,5.252941176470588,0.8117647058823529,10.48235294117647,0.22029411764705883,0.48482352941176465,3.3588235294117648,4.176470588235294,0.8009411764705883,1.2000000000000002,3.1,4.305882352941176,7.617647058823529,1.3352941176470587,0.19999999999999998,2.7941176470588234,14.041176470588235
Anthony Miller,Retired,225.0,81.0,1971-10-22,"Benton Harbor, Michigan","[14, 11, 1, 23]",2905,22.625,1.875,204.625,0.037500000000000006,8.2,4.125,0.125,9.225,0.05,0.46575,1.5375,2.675,0.36275,3.1375,6.775,9.925,1.2874999999999999,1.35,0.35,2.1375,9.7875
Bob Miller,Retired,230.0,82.0,1956-07-09,"Louisville, Kentucky",[],2907,2.0,0.0,8.0,0.0,18.0,9.0,0.0,13.5,0.0,0.667,0.0,0.0,0.0,9.0,13.5,22.5,4.5,0.0,4.5,0.0,18.0
Brad Miller,Retired,244.0,83.0,1976-04-12,"Fort Wayne, Indiana","[26, 5, 12, 11, 18]",2908,62.0,42.714285714285715,1752.642857142857,1.2,8.928571428571429,4.857142857142857,1.1142857142857143,9.15,0.31442857142857145,0.47107142857142853,3.9214285714285713,4.9071428571428575,0.8047857142857142,2.4714285714285715,6.371428571428572,8.857142857142858,3.6,0.9285714285714286,0.8928571428571429,2.0714285714285716,14.057142857142859
Darius Miller,Retired,225.0,78.0,1990-03-21,"Maysville, Kentucky",[19],2909,50.6,5.6,1032.2,4.62,2.6799999999999997,2.92,4.319999999999999,3.4,0.2988,0.4262,0.8,0.9800000000000001,0.6922,0.27999999999999997,2.3,2.6,2.2399999999999998,0.8400000000000001,0.36,1.08,8.24
Dick Miller,Retired,215.0,78.0,1958-04-26,"Milwaukee, Wisconsin","[12, 29]",2910,8.0,4.0,53.0,0.0,5.4,2.7,0.7,5.4,0.0,0.5,0.0,0.0,0.0,1.4,3.4,4.8,3.4,2.7,0.0,5.4,5.4
Malcolm Miller,Toronto Raptors,210.0,79.0,1993-03-06,"Gaithersburg, Maryland",[28],2915,15.666666666666666,1.6666666666666667,103.33333333333333,9.2,1.6666666666666667,3.9333333333333336,7.400000000000001,2.066666666666667,0.38999999999999996,0.438,1.0,1.6666666666666667,0.639,0.6333333333333334,3.0666666666666664,3.766666666666667,1.3,0.6666666666666666,0.5666666666666667,0.9333333333333332,11.966666666666667
Mike Miller,Retired,218.0,80.0,1980-02-19,"Mitchell, South Dakota","[15, 22, 16, 18, 8, 30, 6]",2916,60.705882352941174,33.529411764705884,1636.0,6.123529411764705,5.0588235294117645,4.570588235294117,5.076470588235294,5.147058823529412,0.4027058823529412,0.4637058823529412,1.3823529411764706,1.7941176470588236,0.7089411764705882,0.8058823529411764,5.088235294117647,5.882352941176471,3.4529411764705884,0.7705882352941176,0.2647058823529412,1.964705882352941,12.576470588235296
Oliver Miller,Retired,280.0,81.0,1970-04-06,"Fort Worth, Texas","[24, 28, 9, 18, 7, 26]",2917,54.77777777777778,21.77777777777778,1259.7777777777778,0.03333333333333333,9.31111111111111,4.677777777777778,0.12222222222222223,8.844444444444443,0.050333333333333334,0.5288888888888889,1.488888888888889,2.3333333333333335,0.5687777777777777,3.477777777777778,5.677777777777778,9.144444444444444,2.888888888888889,1.2777777777777777,2.3666666666666667,3.0,10.855555555555556
Quincy Miller,Retired,210.0,81.0,1992-11-18,"Chicago, Illinois","[8, 26, 9]",2918,23.0,5.333333333333333,311.3333333333333,2.3,6.8,4.166666666666667,3.6999999999999997,9.566666666666666,0.162,0.353,1.8666666666666665,2.8666666666666667,0.6453333333333333,1.4000000000000001,3.766666666666666,5.2,2.6,1.5,1.0,1.7,11.0
Reggie Miller,Retired,185.0,79.0,1965-08-24,"Riverside, California",[],2919,77.16666666666667,72.44444444444444,2645.5,5.749999999999999,8.466666666666665,6.166666666666667,4.9,8.216666666666667,0.39116666666666666,0.5122777777777778,4.627777777777777,5.205555555555556,0.8875555555555557,0.6666666666666666,2.477777777777778,3.138888888888889,3.1055555555555556,1.1166666666666667,0.22777777777777775,1.7944444444444443,18.87777777777778
Chris Mills,Retired,215.0,78.0,1970-01-25,"Los Angeles, California","[6, 10, 20]",2921,56.8,32.8,1728.2,2.58,8.66,5.18,2.62,9.85,0.3245,0.4417,2.45,2.98,0.8247,1.81,4.36,6.14,2.27,0.9,0.47000000000000003,1.51,13.66
Patty Mills,San Antonio Spurs,180.0,73.0,1988-08-11,"Canberra, Australia","[27, 25]",2923,59.90909090909091,5.090909090909091,1158.3636363636363,8.563636363636363,7.2727272727272725,6.472727272727273,7.172727272727273,7.754545454545454,0.4001818181818182,0.47900000000000004,1.7909090909090908,2.2636363636363637,0.8271818181818182,0.6454545454545454,2.3636363636363638,3.0,4.363636363636363,1.1363636363636365,0.11818181818181818,2.190909090909091,17.554545454545455
Terry Mills,Retired,230.0,82.0,1967-12-21,"Romulus, Michigan","[9, 3, 16, 8, 12]",2924,61.63636363636363,27.545454545454547,1492.909090909091,3.790909090909092,8.618181818181817,5.545454545454546,3.372727272727273,9.354545454545455,0.3211818181818182,0.4511818181818182,1.736363636363636,2.3363636363636364,0.6765454545454546,2.3454545454545457,5.3545454545454545,7.718181818181818,1.7,0.9363636363636364,0.5818181818181819,2.1363636363636362,14.081818181818182
Elijah Millsap,Retired,225.0,78.0,1987-08-12,"Grambling, Louisiana","[29, 24]",2925,23.0,1.6666666666666667,373.3333333333333,1.3,3.866666666666667,2.3666666666666667,3.033333333333333,6.3999999999999995,0.13133333333333333,0.3093333333333333,2.1999999999999997,3.4,0.632,2.3333333333333335,5.166666666666667,7.5,2.6333333333333333,1.2333333333333334,0.39999999999999997,2.533333333333333,7.3
Paul Millsap,Denver Nuggets,250.0,79.0,1985-02-10,"Monroe, Louisiana","[29, 1, 8]",2926,70.0,49.5,2041.142857142857,1.8857142857142861,11.557142857142859,6.414285714285714,1.8,11.278571428571428,0.2777142857142857,0.512,3.707142857142857,5.042857142857143,0.7372857142857142,2.814285714285714,6.264285714285714,9.085714285714285,2.742857142857143,1.542857142857143,1.25,2.142857142857143,17.164285714285715
Shake Milton,Philadelphia 76ers,207.0,77.0,1996-09-26,"Owasso, Oklahoma",[23],2927,21.5,4.0,305.0,5.85,6.0,4.949999999999999,6.0,5.949999999999999,0.323,0.49950000000000006,1.6,2.1,0.744,0.8999999999999999,3.85,4.75,3.0,1.0,0.6000000000000001,1.65,13.399999999999999
Harold Miner,Retired,210.0,77.0,1971-05-05,"Inglewood, California","[16, 6]",2928,50.0,11.75,937.0,0.9749999999999999,12.100000000000001,6.375,1.25,12.85,0.3715,0.4695,3.6,4.425,0.829,1.65,2.35,3.9749999999999996,2.35,0.575,0.175,2.95,16.675
Yao Ming,Retired,310.0,90.0,1980-09-12,"Shanghai, China",[],2929,60.75,59.5,1977.25,0.0,15.425,7.725,0.0,14.8375,0.1875,0.519,5.8,6.875,0.8465,2.775,7.5,10.2875,1.7625,0.3875,2.225,2.9875,21.2625
Dirk Minniefield,Retired,180.0,75.0,1961-01-17,"Lexington, Kentucky","[6, 11, 2, 10]",2930,74.0,20.0,1267.0,0.6000000000000001,8.799999999999999,4.6000000000000005,0.8666666666666667,8.933333333333334,0.26733333333333337,0.49333333333333335,1.7,2.3000000000000003,0.7396666666666666,1.0333333333333332,2.5,3.5333333333333337,8.033333333333333,1.9000000000000001,0.10000000000000002,3.3333333333333335,11.200000000000001
Greg Minor,Retired,210.0,78.0,1971-09-18,"Sandersville, Georgia",[],2932,55.4,18.6,1028.8,0.54,10.48,5.42,0.78,10.7,0.2062,0.487,2.02,2.62,0.7784,1.8199999999999998,3.4200000000000004,5.220000000000001,2.58,1.1,0.32,1.58,13.059999999999999
Nikola Mirotić,Retired,250.0,82.0,1991-02-11,"Podgorica, Montenegro","[5, 17]",2934,63.8,19.0,1543.6,8.82,6.519999999999999,6.140000000000001,8.059999999999999,6.459999999999999,0.358,0.503,3.2,3.96,0.8096,1.42,7.459999999999999,8.9,1.8800000000000001,1.1199999999999999,1.06,1.7399999999999998,18.4
Jason Miskiri,Retired,175.0,74.0,1975-08-19,"Georgetown, Guyana",[],2936,1.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Donovan Mitchell,Utah Jazz,215.0,73.0,1996-09-07,"Elmsford, New York",[29],2937,69.66666666666667,67.0,2353.6666666666665,7.700000000000001,12.733333333333334,8.9,7.233333333333333,12.9,0.355,0.4916666666666667,3.9,4.766666666666667,0.824,0.7333333333333334,3.5666666666666664,4.3,4.333333333333333,1.4333333333333333,0.3333333333333333,2.9,24.266666666666666
Mike Mitchell,Retired,215.0,79.0,1956-01-01,"Atlanta, Georgia","[27, 6]",2939,75.44444444444444,58.111111111111114,2551.222222222222,0.10000000000000002,18.577777777777776,9.31111111111111,0.14444444444444446,18.944444444444443,0.20444444444444443,0.4902222222222222,3.3777777777777778,4.300000000000001,0.7853333333333333,2.0999999999999996,3.8000000000000003,5.922222222222222,1.511111111111111,0.7444444444444445,0.5555555555555556,1.8444444444444446,22.022222222222222
Sam Mitchell,Retired,210.0,78.0,1963-09-02,"Columbus, Georgia","[18, 12]",2941,76.46153846153847,24.76923076923077,1712.076923076923,0.39230769230769236,9.984615384615385,5.130769230769231,0.6076923076923078,10.953846153846154,0.1683076923076923,0.4572307692307692,3.223076923076923,4.1230769230769235,0.7816153846153846,1.9,3.8846153846153846,5.769230769230769,1.9000000000000001,0.8846153846153846,0.4538461538461539,1.353846153846154,13.63846153846154
Todd Mitchell,Retired,205.0,79.0,1966-07-26,"Toledo, Ohio","[16, 27]",2942,24.0,0.0,353.0,0.0,8.8,4.4,0.0,9.9,0.0,0.443,3.8,6.5,0.578,1.8,3.3,5.1,2.1,1.6,0.2,3.4,12.5
Tony Mitchell,Retired,216.0,78.0,1989-08-07,"Swainsboro, Georgia",[],2943,3.0,0.0,10.0,0.0,21.6,10.8,3.6,14.4,0.0,0.75,0.0,0.0,0.0,3.6,0.0,3.6,3.6,3.6,0.0,0.0,21.6
Tony Mitchell,Retired,235.0,80.0,1992-04-07,"Milwaukee, Wisconsin",[],2944,21.0,0.0,79.0,1.5,3.6,2.3,0.5,5.0,1.0,0.364,5.0,8.7,0.579,6.8,5.0,11.8,0.9,2.7,1.4,1.8,10.0
Naz Mitrou-Long,Indiana Pacers,218.0,75.0,1993-08-03,"Mississauga, Canada","[29, 12]",2945,6.0,0.0,42.666666666666664,38.6,3.3333333333333335,14.533333333333333,16.633333333333336,2.6999999999999997,0.4546666666666666,0.4146666666666667,0.3,0.3,0.3333333333333333,0.13333333333333333,2.3666666666666667,2.533333333333333,4.1000000000000005,0.4000000000000001,0.4000000000000001,1.7,42.2
Steve Mix,Retired,215.0,79.0,1947-12-30,"Toledo, Ohio","[23, 9, 17, 14]",2946,71.5,23.75,1228.5,0.07500000000000001,14.099999999999998,7.074999999999999,0.15000000000000002,13.9,0.225,0.50425,4.375,5.3,0.82675,2.475,4.175,6.675,3.1,1.475,0.325,2.375,18.6
Cuttino Mobley,Retired,190.0,76.0,1975-09-01,"Philadelphia, Pennsylvania","[11, 13, 26, 22]",2948,67.9090909090909,52.81818181818182,2510.7272727272725,4.2,8.436363636363636,5.627272727272727,3.7454545454545456,9.272727272727273,0.37172727272727274,0.4550909090909091,2.772727272727273,3.3363636363636364,0.8229090909090909,0.7181818181818183,2.9454545454545453,3.6727272727272724,2.5454545454545454,1.1727272727272728,0.4090909090909091,1.981818181818182,15.390909090909092
Eric Mobley,Retired,235.0,83.0,1970-02-01,"Bronx, New York",[17],2949,37.666666666666664,12.666666666666666,523.3333333333334,0.2,7.933333333333333,4.0,0.06666666666666667,7.533333333333334,0.5,0.522,1.7666666666666666,3.633333333333333,0.49,3.266666666666667,4.633333333333333,7.8999999999999995,1.3666666666666665,0.6,1.4000000000000001,2.533333333333333,9.799999999999999
Nazr Mohammed,Retired,221.0,82.0,1977-09-05,"Chicago, Illinois","[4, 1, 5, 27, 21, 23, 20, 9]",2953,55.833333333333336,19.666666666666668,882.8333333333334,0.0,10.18888888888889,5.094444444444445,0.011111111111111112,10.827777777777778,0.0,0.4692222222222222,2.272222222222222,3.533333333333333,0.6259444444444444,3.8722222222222222,6.444444444444445,10.322222222222223,0.7611111111111111,0.9277777777777777,1.4833333333333334,2.4000000000000004,12.444444444444445
Jérôme Moïso,Retired,235.0,82.0,1978-06-15,"Paris, France","[19, 28, 2, 3, 6]",2954,29.0,0.6,278.4,0.0,7.279999999999999,3.6399999999999997,0.13999999999999999,7.8199999999999985,0.0,0.469,1.86,3.28,0.48600000000000004,2.98,7.779999999999999,10.78,0.9800000000000001,1.1400000000000001,1.4600000000000002,3.1,9.120000000000001
Paul Mokeski,Retired,250.0,84.0,1957-01-03,"Spokane, Washington","[17, 9, 6, 10, 11]",2955,57.833333333333336,6.916666666666667,811.5833333333334,0.2,7.633333333333333,3.891666666666667,0.27499999999999997,8.858333333333333,0.07791666666666668,0.43,2.0333333333333337,2.85,0.7255833333333334,2.7583333333333333,5.991666666666667,8.733333333333333,1.616666666666667,0.8333333333333334,1.075,2.0500000000000003,9.891666666666667
Adam Mokoka,Chicago Bulls,190.0,77.0,1998-07-18,"Paris, France",[5],2956,6.0,0.0,22.0,14.700000000000001,9.8,9.8,11.5,13.1,0.429,0.375,0.0,3.3,0.0,6.5,0.0,6.5,0.0,1.6,0.0,0.0,24.5
Sidney Moncrief,Retired,180.0,75.0,1957-09-21,"Little Rock, Arkansas","[17, 1]",2959,69.72727272727273,53.63636363636363,2104.5454545454545,0.6545454545454545,11.745454545454544,6.109090909090909,0.7272727272727273,11.481818181818182,0.21390909090909094,0.514,5.2727272727272725,6.345454545454545,0.8272727272727273,2.127272727272727,3.3,5.390909090909091,4.263636363636364,1.4090909090909092,0.3727272727272727,2.372727272727273,17.681818181818183
Eric Money,Retired,170.0,72.0,1955-02-06,"Detroit, Michigan","[9, 3, 23]",2960,61.0,30.0,1549.0,0.0,12.6,6.3,0.0,12.7,0.0,0.5,1.9,2.5,0.783,0.7,1.7,2.4,5.9,1.2,0.3,3.6,14.6
Sergei Monia,Retired,220.0,80.0,1983-04-15,"Saratov, Russia","[25, 26]",2961,26.0,15.0,343.0,2.7,4.2,3.0,3.6,5.6,0.265,0.377,1.0,1.5,0.714,1.2,4.3,5.5,2.0,0.7,0.5,1.3,8.1
